비식별고객ID,관측일수,시간값완전도,0사용일수,연간사용량_kWh,월평균사용량_kWh,최대시간사용량_kWh,주말/주중_일사용량비,경부하비중,중간부하비중,최대부하비중,부하율,월변동계수,하계민감도,동계민감도,일반주택용_연간요금원,제주TOU3kW_연간요금원,제주TOU5kW_연간요금원,구독기본형_연간요금원,구독프리미엄형_연간요금원,연간최저요금제,TOU대비최대절감가능액원,15일예측_MAPE,20일예측_MAPE,군집
T0694,365,0.9984018264840184,39,1145.223500000002,95.43529166666684,3.344,1.177754291327527,0.3616883516623609,0.3240302002185604,0.3142814481190787,0.0390948792630705,1.7820591221380315,0.0842330887502761,5.415739295770013,247521.05087955,398947.54014395,515524.42014395,1028772.45,2998800.0,일반주택용,151426.48926439995,0.2909871583897161,0.2051871672693908,특이사용형
T0700,365,0.9980593607305936,0,10727.3545,893.9462083333334,6.881,1.0799542948255167,0.2843647984225747,0.2954862729669277,0.4201489286104976,0.1779659710844301,0.1412323911258027,1.1732813686211496,0.9885712925198864,2898230.91826695,2272193.2188714496,2388770.098871449,2617006.350000001,3083259.6,제주TOU(3kW),0.0,0.0529977127812366,0.0400372886501527,주간·저녁활동형
T0701,365,0.9985159817351598,0,6419.209999999998,534.9341666666666,3.328,0.998749053488602,0.4262865679733176,0.3089293698134194,0.264784062213263,0.220188260120302,0.3098880825956831,1.50102645061236,1.098098586015667,1448255.27291795,1364576.2144451502,1481153.0944451503,1405378.35,2998800.0,제주TOU(3kW),0.0,0.1082372683157015,0.0717087827110733,야간·평탄형
T0702,365,0.9984018264840184,0,2457.852500000001,204.8210416666668,2.615,0.8431158746842053,0.4666463915145438,0.2926963680692799,0.2406572404161762,0.1072951317041654,0.666002930934409,1.902169178192597,0.5743528336805839,382567.5324134999,622876.80334075,739453.6833407499,1018800.0,2998800.0,일반주택용,240309.2709272501,0.0820219187549405,0.0544162651907758,저사용·평탄형
T0703,365,0.9984018264840184,0,6586.309000000001,548.8590833333334,4.901,0.9672377586853922,0.3688597817077819,0.2409170295532748,0.3902231887389432,0.1534098669640619,0.3472233853693556,1.5293470320189977,0.832526232256035,1486127.410474,1432375.0703030997,1548951.9503030998,1438703.25,2998800.0,제주TOU(3kW),0.0,0.0770338706690598,0.0621955325316101,주간·저녁활동형
T0706,365,0.9985159817351598,0,7886.2235,657.1852916666667,4.713,1.0394245180547417,0.4292676970161954,0.1593007730506243,0.4114315299331804,0.1910150274137308,0.2605252733040425,1.4424775565999268,1.0523635754426617,1935792.65057185,1675816.582972,1792393.4629719998,1764667.0499999998,3011039.1,제주TOU(3kW),0.0,0.0718949934313365,0.0470724670554949,주간·저녁활동형
T0707,365,0.9968036529680364,0,5541.829,461.8190833333333,4.099,1.1058662281968006,0.3616759918070369,0.2872085190647348,0.3511154891282282,0.1543373704021807,0.3235442312909425,1.4650985427209895,0.971149843868954,1147940.96568585,1232871.34454295,1349448.22454295,1242290.25,2998800.0,일반주택용,84930.37885709992,0.0680839071697991,0.0524841030240019,하계·주말집중형
T0708,365,0.9986301369863012,0,7568.848,630.7373333333334,4.15,0.9589895328713424,0.3494089192965692,0.3137696780276207,0.33682140267581,0.2081984926005391,0.173744446049721,1.31859162202568,1.037000080677525,1849150.0275458,1617391.1979337,1733968.0779336998,1669454.4000000004,2998800.0,제주TOU(3kW),0.0,0.0478615831087116,0.0338028251753492,주간·저녁활동형
T0709,365,1.0,0,9354.485,779.5404166666667,12.161,1.0226387805535169,0.3631006944797067,0.2799332085090734,0.3569660970112199,0.0878105077275623,0.3738868580958998,1.5064404815975243,1.370816365283306,2417173.5689885,1978225.7172321,2094802.5972321,2205145.4999999995,3190421.7,제주TOU(3kW),0.0,0.0892522610416854,0.0691129270817769,동계난방민감형
T0714,365,0.9957762557077624,0,9291.2115,774.267625,15.133,1.3096715421642686,0.3690491277698285,0.3522989440074635,0.278651928222708,0.0700879258700707,0.4384156208013611,1.934668361637607,1.2126004914741784,2358519.63550665,1940292.5179708,2056869.3979708,2198667.45,3251251.5,제주TOU(3kW),0.0,0.1441379393217897,0.094521075832192,하계·주말집중형
T0716,365,0.9973744292237444,0,9444.803,787.0669166666667,8.801,1.1947199239919088,0.3597200492164845,0.3456012793490769,0.2946786714344386,0.1225058355240868,0.5971854718281352,2.0588754598593537,0.6361938173517682,2378037.0312552,1963991.6236087,2080568.5036087,2321410.5000000005,3478951.5,제주TOU(3kW),0.0,0.1061510101432167,0.0935591968116562,하계·주말집중형
T0717,365,1.0,0,9622.215,801.85125,10.608,1.1331757514335006,0.3720896903675504,0.3383663740625209,0.2895439355699286,0.1035469805677803,0.6693050880447016,3.2321554167717794,1.3246631224022198,2399475.0348772,2029084.7659768,2145661.6459768,2338889.7,3557739.0,제주TOU(3kW),0.0,0.2650537029443022,0.238415753135569,하계·주말집중형
T0720,365,1.0,0,5294.84,441.2366666666667,8.827,1.2330290140910616,0.3802105446056916,0.3583855225087066,0.2614039328856017,0.0684755624735853,0.767212542922694,2.685225574808768,1.1640931290559977,1080837.2995525,1180451.725656,1297028.605656,1411755.3,3135646.2,일반주택용,99614.42610349997,0.1267349978403094,0.1262607397078753,하계·주말집중형
T0721,365,1.0,0,6232.839,519.40325,7.334,1.1979410633687673,0.385374144912134,0.3362430828070482,0.2783827722808177,0.0970154487823647,0.4186294516038867,1.991989127756128,1.028103898292037,1356944.3290704,1351334.5684608002,1467911.4484608,1392125.1,3036360.9,제주TOU(3kW),0.0,0.1370431162791839,0.0766061143870948,하계·주말집중형
T0722,365,0.9981735159817352,0,5857.963500000001,488.1636250000001,3.606,1.361507928112414,0.3331712462872123,0.3351743314890917,0.331654422223696,0.1854457278204514,0.1846181414236123,1.3550589253308196,1.0481996494241752,1272096.0486696,1295095.4362968998,1411672.3162968997,1217382.2999999998,2998800.0,구독기본형,77713.13629689999,0.0625901662080586,0.0417727758438717,하계·주말집중형
T0723,365,0.9982876712328768,0,7423.5425,618.6285416666666,5.091,0.9818435743669878,0.3988762777339794,0.3004320376693473,0.3006916845966733,0.1664577408068137,0.2376571523214205,1.310853297102648,1.1591650247885663,1797774.19402175,1568274.9255347997,1684851.8055347998,1627565.7000000002,2998800.0,제주TOU(3kW),0.0,0.0954853788797837,0.064041313139264,야간·평탄형
T0725,365,0.998972602739726,0,6357.442,529.7868333333333,4.822,1.075535674549806,0.4013813260113107,0.3124172426582894,0.2862014313303998,0.150505057678941,0.2957423860319407,1.3301066974162312,1.488060765489286,1445647.4000458,1370670.2553509,1487247.1353509,1402557.6,2998800.0,제주TOU(3kW),0.0,0.1430621335445558,0.102561301265423,동계난방민감형
T0726,365,0.9981735159817352,0,6111.478,509.2898333333333,3.675,0.9586309323150984,0.3053229513384488,0.3460440338654576,0.3486330147960936,0.1898387227036933,0.1480415118231801,1.1979042319833662,0.9853571220533134,1368549.9112397,1349932.008621,1466508.888621,1257774.3,2998800.0,구독기본형,92157.70862099994,0.0453447756481942,0.0419897504657107,주간·저녁활동형
T0727,365,0.9981735159817352,0,8063.2485000000015,671.9373750000001,4.553,1.024436510669838,0.3882135097287403,0.2909369592168714,0.3208495310543883,0.2021660789664499,0.1904599726243502,1.3246749579733772,1.0028001599470235,2006885.6560343504,1692347.7796683498,1808924.65966835,1817774.55,2998800.0,제주TOU(3kW),0.0,0.0360280950267724,0.0203856731607666,야간·평탄형
T0728,365,0.9984018264840184,0,5439.525,453.29375,4.285,0.9892495956080324,0.3218113713973187,0.3664965231339133,0.3116921054687679,0.1449125653362318,0.1190229108203585,1.1328707954398471,0.9916444138217616,1144912.5449874,1208634.1466692502,1325211.02666925,1103251.5,2998800.0,구독기본형,105382.6466692502,0.0634371538525587,0.0537140363977153,주간·저녁활동형
T0729,365,0.9984018264840184,0,7639.558000000001,636.6298333333334,5.031,0.9909363892065194,0.4065356922481641,0.3088088996771801,0.2846554080746556,0.1733443971577135,0.1906455201734952,1.2634648231541297,1.1904934127954885,1881788.5820468003,1602779.9717359496,1719356.8517359495,1690667.4,2998800.0,제주TOU(3kW),0.0,0.0478003662374904,0.0520103102466919,야간·평탄형
T0730,365,0.9970319634703196,0,5716.942000000001,476.4118333333334,4.119,1.1026017735564189,0.2866206269015848,0.317048345076791,0.3963310280216242,0.1584411142927141,0.3745857752592618,1.5053499312094705,1.6938071995814432,1262032.2886031002,1308397.9798953,1424974.8598953,1341998.1,2998800.0,일반주택용,46365.69129219977,0.117592761124794,0.0760136557294322,동계난방민감형
T0731,365,0.9968036529680364,0,7092.014999999999,591.0012499999999,3.74,1.1977448117532443,0.416686583432212,0.2564063950795366,0.3269070214882513,0.2164681158889458,0.2023951756236018,1.2102402810643196,0.8476757697288574,1687174.856374,1496288.5759108,1612865.4559108,1538945.6999999995,2998800.0,제주TOU(3kW),0.0,0.0356267322420055,0.0324416766346698,야간·평탄형
T0732,365,0.9984018264840184,0,7044.619500000001,587.0516250000001,4.666,1.011460235125252,0.3761500532427621,0.308828958043795,0.3150209887134428,0.1723489730431157,0.2553454684905424,1.3076159642908105,0.802929678584563,1661464.70719845,1496639.1383895,1613216.0183895,1514067.15,2998800.0,제주TOU(3kW),0.0,0.0460348360475597,0.0310060156096377,주간·저녁활동형
T0733,365,0.9982876712328768,0,8668.2225,722.351875,5.939,0.9616311449836052,0.3058675524307319,0.3400055778448235,0.3541268697244446,0.166614432806593,0.3897522714996959,1.4718749178042088,0.760810354564078,2169964.10024975,1842589.2567768,1959166.1367768,1999266.75,3173789.7,제주TOU(3kW),0.0,0.0804768960251465,0.0566338538061195,주간·저녁활동형
T0734,365,0.9984018264840184,0,3412.6765,284.3897083333333,4.301,0.9258838343261536,0.5299816727427871,0.2568253978951709,0.2131929293620419,0.0905777593402405,0.6294817018183851,1.304616276044076,2.0380852650260968,626693.1424222001,791607.2851476999,908184.1651477,1135991.4,2998800.0,일반주택용,164914.1427254998,0.303924974734558,0.2020515191247797,저사용·평탄형
T0735,365,0.9984018264840184,0,9150.484999999995,762.5404166666664,5.699,0.9130529252118706,0.2754464380849757,0.3680832764602095,0.3564702854548147,0.183291088479033,0.2037050386556526,1.058134148736877,1.309709204659058,2401182.2786035007,1958797.4839195,2075374.3639195,2143945.5,2998800.0,제주TOU(3kW),0.0,0.0690668498056558,0.0489168492349931,주간·저녁활동형
T0736,365,0.9984018264840184,0,13010.857,1084.2380833333334,7.207,1.299027411054582,0.4827198930862125,0.241555494768715,0.2757246121450724,0.206085423671684,0.3243557261638139,1.1313881536966262,1.3638676917915074,3672636.789059701,2558858.741677,2675435.621677,3302057.099999999,3732246.3,제주TOU(3kW),0.0,0.1506334269690351,0.0917613720381878,동계난방민감형
T0737,365,0.9984018264840184,0,6776.739,564.72825,4.636,1.1804581774804983,0.3749154276120121,0.3041929163864803,0.3208916560015075,0.166868063517203,0.2855121449955098,1.2832134885862627,1.3427153895176362,1588522.75094555,1460519.4416550498,1577096.3216550497,1481415.15,2998800.0,제주TOU(3kW),0.0,0.1000063825647616,0.0806277995188215,동계난방민감형
T0738,365,0.9985159817351598,0,5828.134499999998,485.6778749999999,4.21,1.060046637365244,0.3223278392082406,0.3554183589963478,0.3222538017954114,0.1580313913383008,0.2226335351208855,1.3054474418367108,0.8714675364471502,1257022.86517185,1285893.53995725,1402470.41995725,1223071.5000000002,2998800.0,구독기본형,62822.03995724977,0.0364867751723555,0.0310347287172046,주간·저녁활동형
T0739,365,0.9981735159817352,0,7427.237999999999,618.9364999999999,4.631,1.152968968547185,0.3004678859085976,0.3567286385598522,0.3428034755315501,0.1830831827203805,0.2141379529085279,1.3387724420085467,1.070785797985036,1795206.7664747995,1610029.8211284005,1726606.7011284004,1626971.4,2998800.0,제주TOU(3kW),0.0,0.0503164016218073,0.0379207164410249,주간·저녁활동형
T0740,365,0.9986301369863012,0,8634.3975,719.5331249999999,5.261,0.9603979128298308,0.3142391811356844,0.3753490037955747,0.3104118150687409,0.1873525594123727,0.2993354479585687,1.368720436072567,0.9590182941169506,2188850.9100272497,1824468.5485782,1941045.4285782,1990417.35,3062225.4,제주TOU(3kW),0.0,0.1020079567454887,0.0779530223026145,주간·저녁활동형
T0741,365,0.9994292237442922,0,4647.213999999999,387.2678333333333,3.145,0.9939906705832832,0.3679008541461616,0.3391178026232491,0.2929813432305893,0.1686816792618565,0.1018935340566115,1.0726814265365,0.996240009201067,865733.8123923999,1046063.6070367,1162640.4870367,1018800.0,2998800.0,일반주택용,180329.7946443,0.0533677423424548,0.0345415897883137,야간·평탄형
T0742,365,0.9984018264840184,0,7510.995499999999,625.9162916666666,3.958,1.059823698385752,0.3422511703009275,0.3256201524817849,0.3321286772172875,0.2166295042004979,0.1811858525443757,0.8740963151417812,1.2824537075944755,1869566.53893555,1605067.7305138004,1721644.6105138,1653698.85,2998800.0,제주TOU(3kW),0.0,0.06513334313498,0.0478799310111888,동계난방민감형
T0743,365,0.9987442922374428,0,11587.9955,965.6662916666668,7.144,0.913860809360078,0.3645627062937674,0.3267149611854785,0.308722332520754,0.1851666484504031,0.4562497800428021,1.8222936775445744,0.9246686868605374,3088755.22064305,2372218.2913736994,2488795.1713737003,2880742.95,3569184.0,제주TOU(3kW),0.0,0.1312782182816059,0.0938627046012671,하계·주말집중형
T0744,365,0.9981735159817352,0,14767.1415,1230.595125,13.612,1.0428877093576103,0.3880943715478043,0.2934274043490407,0.3184782241031548,0.1238426936949266,0.4644185876590276,0.7080177384280016,0.5857507902547503,4295265.80972965,2882225.7955911,2998802.6755911,3828942.4499999993,4165067.85,제주TOU(3kW),0.0,0.2034217751172133,0.1236703864358449,주간·저녁활동형
T0746,365,0.9970319634703196,0,9039.034500000002,753.2528750000001,5.87,1.0273617380786757,0.3478119261520686,0.3378018415573034,0.314386232290628,0.1757841999019859,0.3652166788704225,1.4509689726011248,0.839169258419206,2298954.14435995,1888658.1361648,2005235.0161648,2110510.35,3175609.2,제주TOU(3kW),0.0,0.0847686618187712,0.0462384808538785,주간·저녁활동형
T0747,365,0.9986301369863012,0,11136.212,928.0176666666666,7.16,1.0286953233096738,0.4766959357454761,0.1723906656949419,0.350913398559582,0.1775498711767557,0.3851171791858876,1.62919793242261,1.481421736826351,3009897.1377902,2260783.0052514,2377359.8852514,2739663.6,3455117.100000001,제주TOU(3kW),0.0,0.1476289868038926,0.1009026857001578,동계난방민감형
T0748,365,1.0,0,10129.033999999998,844.0861666666665,8.601,1.030958631435366,0.4579820741049936,0.1246793129532391,0.4173386129417673,0.1344358121254882,0.5594541051417484,1.8690242950141265,0.8509488738503214,2607999.7196063995,2092345.3742254,2208922.2542254,2437510.2,3575516.1,제주TOU(3kW),0.0,0.0762845230083991,0.0724467863900222,하계·주말집중형
T0749,365,0.9984018264840184,0,6960.807999999999,580.0673333333333,4.477,1.102530725266382,0.432318704954942,0.2150510400516722,0.3526302549933857,0.1774877787331087,0.1109164204276612,1.13466964718674,0.9138239635962148,1662101.9536268,1472094.3720164502,1588671.2520164498,1487042.4,2998800.0,제주TOU(3kW),0.0,0.0367982663866553,0.0254849098620854,야간·평탄형
T0751,365,0.9982876712328768,0,7049.244999999999,587.4370833333332,9.355,0.9313515661529884,0.4675434745139373,0.211365046895093,0.3210914785909696,0.0860190628897202,0.7118450987432225,1.117521408204642,1.7248140593140835,1769669.6232383,1492044.0676092005,1608620.9476092,1781834.7,3214239.9,제주TOU(3kW),0.0,0.1886981512145536,0.1580102999298434,동계난방민감형
T0752,365,0.9986301369863012,0,7014.029,584.5024166666666,4.206,1.074644446569423,0.3323271118496944,0.3125185966582116,0.3551542914920939,0.1903681031880961,0.1607612678382951,1.1958731844519357,1.1585751545425709,1673358.2079459,1522902.02674365,1639478.90674365,1503035.7,2998800.0,구독기본형,19866.326743650017,0.041883392470419,0.0313688842331136,주간·저녁활동형
T0753,365,0.9982876712328768,0,5494.058,457.83816666666667,3.203,1.055316833774441,0.3683216485883477,0.3361524395992906,0.2955259118123616,0.1958087951221529,0.1096289398971599,0.9268555645853076,1.074129580874179,1173455.832584,1203957.02116025,1320533.9011602502,1105356.15,2998800.0,구독기본형,98600.87116025016,0.0300485176455897,0.0226566939803208,야간·평탄형
T0754,365,0.9992009132420092,0,7187.679999999999,598.9733333333332,3.733,1.155568100012478,0.3593142015226053,0.3069722775638314,0.3337135209135633,0.2197994683967624,0.2321373085642712,1.2796865438790384,1.2816617715864105,1722376.0678873002,1546282.7327360003,1662859.6127360004,1576550.1,2998800.0,제주TOU(3kW),0.0,0.0956128166675367,0.0795050388354447,동계난방민감형
T0757,365,0.9998858447488584,0,8312.712,692.726,4.432,1.1196119965614155,0.4516261359710284,0.2780193756261495,0.270354488402822,0.2141109490134018,0.2617819417149536,1.2011311390516384,1.0175067882064348,2094011.9056402,1701014.9750279002,1817591.8550279003,1900391.7,3003537.3,제주TOU(3kW),0.0,0.087424358733024,0.0593604423290705,야간·평탄형
T0758,365,0.9987442922374428,0,10692.5225,891.0435416666666,4.667,1.112132792350668,0.4353897782305345,0.301721413258658,0.2628888085108075,0.2615400881346048,0.1881444389926503,1.1400695542405686,1.2144507366626582,2907389.62621975,2148801.03999855,2265377.91999855,2606556.7500000005,3104462.85,제주TOU(3kW),0.0,0.0519309427901122,0.0411172325883714,야간·평탄형
T0759,365,0.9981735159817352,0,8155.526,679.6271666666667,4.216,1.0933131376208785,0.360867465813977,0.3321158561691789,0.307016678016844,0.2208245063381074,0.2582109429601286,1.4100507870971235,0.8787444707595876,2024449.6870346,1713577.73649825,1830154.6164982496,1845457.8,3015632.7,제주TOU(3kW),0.0,0.0405622513589643,0.0317565466032756,야간·평탄형
T0760,365,0.9955479452054794,0,6867.7785,572.314875,5.35,1.0977057090893034,0.3543105678204385,0.2844618532761357,0.3612275789034258,0.1465407438228139,0.4378048504073042,1.7647503818289243,0.8444722499159896,1561802.3726066998,1491746.58305505,1608323.4630550502,1532454.4500000002,3050136.6,제주TOU(3kW),0.0,0.0682861801916185,0.0488747502899463,하계·주말집중형
T0761,365,0.9984018264840184,0,4783.09,398.59083333333336,2.914,1.1118182681803566,0.3880555247758247,0.2659770148585956,0.3459674603655797,0.1873764036316569,0.2736026169790397,1.4566127735050534,0.909165658045048,914294.8657619,1080324.0666263502,1196900.94662635,1130397.2999999998,2998800.0,일반주택용,166029.2008644503,0.0448582110599085,0.0339040033788437,하계·주말집중형
T0762,365,0.9978310502283104,0,8598.860499999999,716.5717083333333,4.73,0.9699861158432376,0.3274156500154875,0.356650453859555,0.3159338961249574,0.2075275010377749,0.2828879490034532,1.3880856169092295,0.8477902821328056,2170893.39897955,1811640.0730218,1928216.9530218,1978458.15,3058070.7,제주TOU(3kW),0.0,0.0441626642241698,0.0410436898106172,주간·저녁활동형
T0765,365,0.9985159817351598,0,6801.169999999999,566.7641666666666,3.828,0.9601154754837076,0.2776961169916352,0.36933292359991,0.3529709594084547,0.2028185134290472,0.3519491768062799,1.6514133843532588,0.9574991589008556,1558328.81260385,1501726.5748457,1618303.4548457004,1477751.85,2998800.0,구독기본형,23974.72484569997,0.0724629061931013,0.0464059103802181,주간·저녁활동형
T0766,365,0.9986301369863012,0,7575.797,631.3164166666667,4.002,1.31741614031515,0.3251576038798294,0.3447010261758597,0.330141369944311,0.2160962041810145,0.2762839718260847,1.3968784031539911,0.8605613444840055,1830890.9795337,1622034.5118649,1738611.3918649,1671539.1,2998800.0,제주TOU(3kW),0.0,0.0547041053632458,0.03436486828278,하계·주말집중형
T0767,365,0.9984018264840184,0,7086.310500000001,590.5258750000002,3.493,1.112125481047099,0.3553306053975477,0.3402568939083322,0.3044125006941199,0.2315887646133754,0.3478741537636526,1.6737550985318137,0.8792063484482312,1655260.3910895498,1517884.15255925,1634461.0325592498,1547697.75,3014145.6,제주TOU(3kW),0.0,0.0806640799383026,0.0562777440892113,하계·주말집중형
T0768,365,0.9984018264840184,0,5842.657999999999,486.8881666666666,3.275,1.0000673324487293,0.2716211525644663,0.3985656014779575,0.3298132459575761,0.2036549897173132,0.4803129332526484,1.812839209888989,0.8243905271690785,1234986.3160197502,1309658.3516674,1426235.2316674,1401434.4,2998800.0,일반주택용,74672.03564764978,0.056689730850592,0.0476663999081202,하계·주말집중형
T0771,365,0.9981735159817352,0,9987.1155,832.259625,6.575,1.2815046581621978,0.4308226934994394,0.2063283437545104,0.3628489627460502,0.1733964529402573,0.2768713093128643,1.4782050539303566,1.0210002103503184,2625841.63409505,2057361.0746552504,2173937.95465525,2394934.6500000004,3175118.7,제주TOU(3kW),0.0,0.0759279759783477,0.0369200907887235,하계·주말집중형
T0772,365,0.9987442922374428,0,7720.1795,643.3482916666667,3.59,1.080484494105305,0.3667044270149417,0.3493675891862358,0.2839279837988224,0.2454871948970377,0.3551422701527423,1.5687458204032267,0.8601467539763535,1867462.88152445,1628197.3755614,1744774.2555614,1714853.85,3034061.4000000004,제주TOU(3kW),0.0,0.0468716559743359,0.0385605774288707,야간·평탄형
T0774,365,0.9973744292237444,0,5813.431500000001,484.45262500000007,3.698,0.9782974239561734,0.4548467630520804,0.2792257894498284,0.2659274474980913,0.1794574723841839,0.2855343486093271,1.4725120901122193,0.783200826581343,1241665.41728075,1238503.0244573,1355079.9044573002,1283192.1,2998800.0,제주TOU(3kW),0.0,0.0633989554451644,0.0476315119085415,야간·평탄형
T0775,365,0.996917808219178,0,6333.318499999999,527.7765416666666,3.253,1.0555451938714704,0.3413629047710138,0.3751132206599115,0.2835238745690747,0.2222507113209162,0.2184377952586961,1.4026037927668913,0.9746474869899694,1433618.2517751502,1372805.9762501002,1489382.8562501,1340336.7000000002,2998800.0,구독기본형,32469.2762501,0.0590817115942303,0.0500303965732938,야간·평탄형
T0776,365,0.9988584474885844,0,5889.734999999999,490.8112499999999,2.357,1.0834256497692436,0.346565507616217,0.3398945792977105,0.3135399130860725,0.2852542121689401,0.11686028633972,1.1843528686483185,0.996917163172636,1300949.4865535,1291043.1415643997,1407620.0215643996,1180085.4,2998800.0,구독기본형,110957.7415643998,0.0281305746927327,0.0208367498507349,야간·평탄형
T0777,365,0.9984018264840184,0,6256.129500000001,521.3441250000001,4.451,1.0666572578463085,0.2936267543694547,0.3866835716875745,0.3196896739429708,0.1604515916078579,0.2641091019960505,1.488120241981168,1.004847238701181,1389001.16713785,1380792.6970677,1497369.5770677,1329975.4499999995,2998800.0,구독기본형,50817.24706770037,0.0600143379753609,0.0485548890821839,주간·저녁활동형
T0778,365,0.9984018264840184,0,8356.501,696.3750833333334,5.188,1.1386180314397982,0.333116994780471,0.3144055149398055,0.3524774902797233,0.1838740305165063,0.1385370411481795,1.210311625635695,0.9544486642849248,2114692.6652271,1771233.0882491,1887809.9682491,1905750.3,2998800.0,제주TOU(3kW),0.0,0.0497859547320631,0.0397839221736006,주간·저녁활동형
T0780,365,0.9984018264840184,0,7475.223000000001,622.9352500000001,4.217,1.0557601455209846,0.4346711128216509,0.2984334380392398,0.2668954491391093,0.2023561676319918,0.14789270882762,1.0996210502681114,0.7966473696332463,1832828.6529483,1541918.41526205,1658495.29526205,1641395.1000000003,2998800.0,제주TOU(3kW),0.0,0.0576727251837561,0.0460699855983759,야간·평탄형
T0782,365,0.9982876712328768,0,6839.5915,569.9659583333333,5.007,1.021806779876169,0.353059608896233,0.2835405447825356,0.3633998463212313,0.1559367456337383,0.1122992042518093,1.0499405347551156,0.9905224388329652,1625986.0434996502,1475857.77889445,1592434.6588944502,1450677.45,2998800.0,구독기본형,25180.328894450096,0.0362457100629842,0.02419768770582,주간·저녁활동형
T0783,365,0.9988584474885844,0,5713.3555,476.1129583333333,4.119,1.020607893766236,0.419252661592649,0.3180461989456108,0.2627011394617401,0.1583417169127143,0.2382789048420142,1.4972104926050345,1.0985969989787252,1213638.44591325,1235887.8340868498,1352464.71408685,1207665.75,2998800.0,구독기본형,28222.08408684982,0.0643529576006658,0.0447637747318181,야간·평탄형
T0784,365,0.9984018264840184,0,5332.042,444.3368333333333,5.387,1.3375706030080072,0.2688673495069995,0.2861187139936257,0.4450139364993748,0.1129906429566189,0.2820394677062882,1.5575562064890165,0.9001426264526202,1072334.0650554,1230372.6168310498,1346949.49683105,1202223.0,2998800.0,일반주택용,158038.55177564966,0.0708890642609202,0.0620943076162184,하계·주말집중형
T0785,365,0.9994292237442922,0,7643.4745,636.9562083333334,3.338,1.1326886019372289,0.394880495774533,0.2814704883230786,0.3236490159023883,0.261396869724851,0.2353187784920594,1.4242211420654969,0.9946597601668348,1864752.61951895,1615053.2684405,1731630.1484405,1691842.35,2998800.0,제주TOU(3kW),0.0,0.0604923009387268,0.0428339517018316,야간·평탄형
T0787,365,0.9982876712328768,0,9831.1805,819.2650416666665,5.018,1.0007886841029,0.3397864071359487,0.3417166941447164,0.3184968987193348,0.2236510320835858,0.2665826573423672,1.219308722910939,1.2160108748695415,2603912.3322915505,2052312.4625601503,2168889.34256015,2348154.1499999994,3133465.95,제주TOU(3kW),0.0,0.0755068334023828,0.0576062596547461,주간·저녁활동형
T0789,365,0.9984018264840184,0,1365.9770000000012,113.83141666666675,2.231,1.1022532510769047,0.5283533324499605,0.0954144908735651,0.3762321766764743,0.0698939701876219,1.0113678039172096,0.14330244484677,1.1826356770201858,227571.08300359995,421239.54925990006,537816.4292599,1018800.0,2998800.0,일반주택용,193668.4662563001,0.1402987686751564,0.0937131901588578,저사용·평탄형
T0791,365,0.995890410958904,0,5233.7785,436.1482083333333,4.147,1.0309731890630225,0.3497434024003881,0.2986813446537716,0.3515752529458401,0.144071207882025,0.1983050623983806,1.0513129302864532,1.2594123848900771,1077596.10598745,1176261.23215405,1292838.1121540498,1129219.05,2998800.0,일반주택용,98665.1261665998,0.0883883184599296,0.0646543264605892,동계난방민감형
T0792,365,0.9982876712328768,0,5271.6685,439.3057083333333,4.874,0.9382614761970244,0.3582761321202197,0.3182533196083935,0.3234705482713867,0.123469150913523,0.1919484844622511,1.299019458393587,0.9901572263307457,1068743.3205505,1173806.0570754,1290382.9370753998,1121665.2,2998800.0,일반주택용,105062.73652489996,0.0529446312911541,0.0422935827698905,주간·저녁활동형
T0793,365,0.9984018264840184,0,10426.34,868.8616666666667,4.973,1.017573018714142,0.4064642530360606,0.2954056744744561,0.2981300724894833,0.2393367104740025,0.1879703203402228,1.2680854543249438,1.251381462991825,2800534.099174,2130552.9592742496,2247129.83927425,2526702.0,3092149.95,제주TOU(3kW),0.0,0.0794777380153365,0.0528285442096513,야간·평탄형
T0794,365,0.9984018264840184,0,11687.790999999996,973.982583333333,7.854,1.0666029312851502,0.3576224968430732,0.3163366798738958,0.326040823283031,0.1698781152145375,0.2535465304710746,1.1840865797459568,1.522928698180258,3246042.4535861,2411343.09055675,2527919.97055675,2905137.3,3333875.25,제주TOU(3kW),0.0,0.1030341837856707,0.0723042697738413,동계난방민감형
T0796,365,1.0,0,7713.617000000001,642.8014166666668,5.298,1.1253602721734317,0.3251168680010945,0.351255448643613,0.3236276833552924,0.1662042064637125,0.2749029437884037,1.295884143405119,0.92603018845502,1882662.5995107,1646617.4915959998,1763194.3715960002,1712885.1,3031170.0,제주TOU(3kW),0.0,0.0969277374331301,0.0573040570895728,주간·저녁활동형
T0797,365,0.9984018264840184,0,5483.775,456.98125,4.262,1.208221970410897,0.3454746046291105,0.2749635971570678,0.3795617982138216,0.1468798011095183,0.3741929186869652,1.6537407598979332,0.7987143386999418,1128804.64520845,1228291.5246084,1344868.4046084,1283749.35,2998800.0,일반주택용,99486.87939994992,0.0716068927633414,0.0517335366504386,하계·주말집중형
T0798,365,0.9988584474885844,0,8621.7055,718.4754583333333,3.774,1.0656461756460067,0.4084362426900338,0.2920672713768754,0.2994964859330908,0.2607877468524124,0.1975820603100523,1.299762699190388,0.8930982250030595,2187942.4842390497,1779400.29400315,1895977.1740031496,1985311.6500000004,3011522.7,제주TOU(3kW),0.0,0.0505700806961793,0.0353684190829506,야간·평탄형
